epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,val_macro_f1,test_macro_f1
1,1.7638081041759914,0.3454,1.561250868988037,0.4348,1.5713305263519286,0.4311,0.4188750684261322,0.4150513708591461
2,1.4528483610365126,0.4711111111111111,1.3091230144500732,0.5316,1.3192499652862548,0.5231,0.5228655934333801,0.5153381824493408
3,1.2934940623601279,0.5306666666666666,1.2462039344787597,0.5434,1.250729732131958,0.5461,0.5369885563850403,0.5388311743736267
4,1.2087909061643813,0.5630444444444445,1.1405151973724366,0.5994,1.153741096496582,0.5829,0.5970629453659058,0.5802260041236877
5,1.1269978527704874,0.5948888888888889,1.103711707687378,0.614,1.1144026304244996,0.6042,0.6125255227088928,0.6008623838424683
6,1.072171821943919,0.6159777777777777,1.083880736541748,0.6198,1.0780351894378661,0.6171,0.6214531064033508,0.6162125468254089
7,1.0159030413309733,0.6357333333333334,0.9918145359039306,0.6484,0.9777689882278442,0.6503,0.6447194814682007,0.646440863609314
8,0.9765007510291206,0.6504,0.9570799686431885,0.6648,0.9660641921997071,0.6557,0.6655933856964111,0.6550768613815308
9,0.9261637298372056,0.6709333333333334,0.9248416213989258,0.678,0.9254132460594178,0.6715,0.6741231679916382,0.666358470916748
10,0.8956606398264567,0.6801333333333334,0.8991406829833984,0.6802,0.8955730588912963,0.6774,0.6759878993034363,0.6730397939682007
11,0.855759238772922,0.6946888888888889,0.8655175790786743,0.6924,0.8509342458724976,0.6995,0.6886004209518433,0.6955767869949341
12,0.822830490313636,0.7068888888888889,0.8567915294647217,0.6938,0.8577554719924927,0.6975,0.6905674934387207,0.6940706968307495
13,0.7925627890586853,0.7186666666666667,0.867266578578949,0.7012,0.8534145809173584,0.7037,0.6991762518882751,0.7007042765617371
14,0.7649511878013611,0.7297111111111111,0.8215710779190063,0.7166,0.8180196968078614,0.7138,0.7163105010986328,0.7129254341125488
15,0.7342727118386163,0.7382888888888889,0.8198550830841065,0.7182,0.8163566819190979,0.7144,0.7176164388656616,0.7129426002502441
16,0.7137942435794407,0.7458666666666667,0.795224129486084,0.732,0.7837600099563599,0.7237,0.7302354574203491,0.7205927968025208
17,0.6979569205813938,0.7510888888888889,0.7627644031524659,0.7386,0.7499783361434936,0.7392,0.7378743886947632,0.7379963397979736
18,0.6700230906274584,0.7618444444444444,0.7476589738845825,0.7418,0.7450854259490967,0.7338,0.7400848865509033,0.7321096658706665
19,0.6467647738244798,0.7706666666666667,0.7665805325508118,0.7406,0.7608021248817444,0.7337,0.7420691847801208,0.7338604927062988
20,0.6291478549745347,0.7753777777777778,0.737391633605957,0.7476,0.7235425664901733,0.7466,0.7461636066436768,0.7446871399879456
21,0.6127420997195774,0.7820888888888888,0.7641317076683044,0.7382,0.7454977674484253,0.7389,0.7389797568321228,0.7387251853942871
22,0.5870709427833557,0.7913555555555556,0.7286628276824951,0.7494,0.7131308342933654,0.7572,0.748661458492279,0.7561219930648804
23,0.5739320588323805,0.7976,0.7235735269546508,0.76,0.7189111749172211,0.7505,0.7604723572731018,0.7502454519271851
24,0.5621574498706394,0.7980666666666667,0.7101158710479736,0.7636,0.6851757381916046,0.7631,0.7634354829788208,0.7623234987258911
25,0.5441446894804637,0.8052666666666667,0.7121362842559814,0.7606,0.6952512325286865,0.7623,0.7577986717224121,0.7595745325088501
26,0.5270770901785956,0.8130222222222222,0.722524446105957,0.7554,0.707735637664795,0.755,0.7545099258422852,0.7536015510559082
27,0.5154199442439609,0.8156444444444444,0.691675298500061,0.766,0.6924163700103759,0.7605,0.7686340808868408,0.7629085779190063
28,0.49529433533350625,0.8215333333333333,0.6908369956493378,0.7676,0.6894032283782959,0.7604,0.7679771780967712,0.7608926296234131
29,0.4808885269323985,0.8278,0.7267551740646362,0.7516,0.7012916999816895,0.7604,0.7519763708114624,0.7609304189682007
30,0.464606993177202,0.8336222222222223,0.7197947293281555,0.7592,0.7052190214157105,0.7653,0.7583445310592651,0.7643619775772095
31,0.4486026309013367,0.8389555555555556,0.7100574112892151,0.7714,0.701016979598999,0.7661,0.7707170248031616,0.764877438545227
32,0.43195140947765776,0.8450444444444445,0.7295293448448181,0.7578,0.707805790233612,0.7614,0.7596181631088257,0.7625962495803833
33,0.42368211631245084,0.8489777777777778,0.703012946510315,0.7724,0.671872203207016,0.7737,0.7723270654678345,0.7734278440475464
34,0.4165816473642985,0.8503333333333334,0.6941936721801758,0.7702,0.6832502857208252,0.7729,0.771169126033783,0.7736750841140747
35,0.3986563138220045,0.8563333333333333,0.7201240358352661,0.7692,0.7242712303161621,0.7622,0.7681125998497009,0.7612631320953369
36,0.39175621843338015,0.858,0.74589827709198,0.7642,0.7281211347579956,0.7624,0.763827919960022,0.7620143890380859
37,0.3711702114476098,0.8672,0.6978251583099365,0.7784,0.6810695796012879,0.7793,0.7780333757400513,0.7788138389587402
38,0.364729874308904,0.8685111111111111,0.727472835969925,0.7764,0.7233509424209594,0.7693,0.7754044532775879,0.768031895160675
39,0.34956674348513284,0.8740888888888889,0.7234172677993774,0.7746,0.7133221447944641,0.7754,0.7733020186424255,0.7741008400917053
40,0.3418603550804986,0.8761777777777778,0.7217327723503113,0.7774,0.7071836365699768,0.7742,0.7774280905723572,0.7737972736358643
41,0.3237518100526598,0.884,0.7402592311859131,0.7736,0.7340050158500672,0.7659,0.7743858695030212,0.7665200233459473
42,0.32214745103518166,0.8848444444444444,0.7235406225204468,0.7762,0.7141853259086609,0.7698,0.7770069241523743,0.7701495885848999
43,0.31298284313943653,0.8881333333333333,0.7714455848693847,0.7734,0.749957234954834,0.7718,0.7723561525344849,0.770502507686615
44,0.2221925514009264,0.9212,0.7382808891296386,0.7892,0.7207324335098266,0.7818,0.7900601625442505,0.7825642824172974
45,0.1982588888804118,0.9293777777777777,0.7616446077346801,0.788,0.7314354907035827,0.7844,0.7870907783508301,0.7829918265342712
46,0.1925368064959844,0.9313555555555556,0.7634848937988281,0.7858,0.7565482973098755,0.7845,0.7871962189674377,0.7850209474563599
47,0.18383662716547647,0.9351333333333334,0.7819593983650207,0.7882,0.7582449634552002,0.7887,0.7879880666732788,0.7880693674087524
48,0.1798405481563674,0.9367333333333333,0.8009969270706176,0.782,0.7718003873825073,0.7848,0.7832949161529541,0.7854483127593994
49,0.1690876471830739,0.9396888888888889,0.8233699359893799,0.7816,0.7873603950500488,0.7843,0.7810212969779968,0.7833265066146851
50,0.166090345398585,0.9404888888888889,0.8675162590026856,0.7756,0.8354572209358215,0.7758,0.7766390442848206,0.7760102152824402
51,0.12437169296344121,0.9565777777777777,0.8398930145263672,0.7872,0.8007926292419434,0.7901,0.7875016927719116,0.7901273965835571
52,0.11330470684369405,0.9610444444444445,0.84384042263031,0.7874,0.8187378305435181,0.7861,0.7871313691139221,0.7852100133895874
53,0.10613161518971126,0.9647777777777777,0.8799248485565185,0.7846,0.8521194185256958,0.7832,0.7839697599411011,0.7828038930892944
54,0.10097329314284854,0.9650888888888889,0.8921391639709473,0.7856,0.8637564482688904,0.7863,0.7858484983444214,0.7863625288009644
