epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,val_macro_f1,test_macro_f1
1,0.4409146573550764,0.7724455973483211,0.4286908094587847,0.7755035737491878,0.44075415108217564,0.7785213511790949,0.09550917148590088,0.09610215574502945
2,0.4210907553652381,0.7841187490992938,0.42683565233185977,0.7755035737491878,0.44009911261826584,0.7759719566602932,0.10761154443025589,0.10505396127700806
3,0.4157476920458954,0.7857760484219628,0.4257658089694456,0.7693307342430149,0.44296517529405555,0.7651370299553856,0.11575847864151001,0.11501394957304001
4,0.41291027482948517,0.7894149012826056,0.4264422865987521,0.7686809616634178,0.44548943143045927,0.7594008922880816,0.12283343821763992,0.11403274536132812
5,0.41289479120232253,0.7862804438679925,0.4221701841024395,0.7729044834307992,0.43927446440802476,0.7654557042702358,0.18605153262615204,0.181651309132576
6,0.4092329632163924,0.7896310707594755,0.4193614543529979,0.7803768680961664,0.4334847516812968,0.7778840025493945,0.13411059975624084,0.14082849025726318
7,0.40439063983204765,0.7961882115578613,0.4189108183741802,0.7833008447043535,0.4307027822698735,0.7848948374760994,0.16501256823539734,0.1747879981994629
8,0.40300091246841174,0.7940265167891627,0.4172664593186295,0.7816764132553606,0.4281545107610823,0.7823454429572977,0.12697510421276093,0.13278810679912567
9,0.399523025614536,0.8000792621415189,0.41120981815730384,0.7920727745289149,0.4273260846078738,0.7766093052899936,0.2099083662033081,0.18688209354877472
10,0.3953867766875701,0.8026012393716674,0.4201309019826774,0.7787524366471735,0.43000232626329643,0.7817080943275972,0.18003375828266144,0.17495746910572052
11,0.39171642841995924,0.8054114425709756,0.4100646269426011,0.7917478882391163,0.4198836329220358,0.7855321861057999,0.18595947325229645,0.16532815992832184
12,0.38514309007009284,0.8108517077388673,0.41157537727792826,0.7910981156595192,0.43106808175776246,0.7896749521988528,0.2271789163351059,0.22980481386184692
13,0.382464458545049,0.8121487246000865,0.4052670401671709,0.7907732293697206,0.4198716193380593,0.7829827915869981,0.2635349631309509,0.2473437786102295
14,0.38105081407682645,0.8165441706297737,0.40493538981525057,0.8031189083820662,0.43004233043918644,0.7820267686424475,0.24130170047283173,0.21230022609233856
15,0.3787551291103338,0.8171566508142384,0.397988600340503,0.808641975308642,0.4162881176056871,0.7976418100701084,0.2597976624965668,0.2363261729478836
16,0.36947947526668706,0.8230292549358698,0.3924193715723867,0.8128654970760234,0.4136026078838691,0.7989165073295093,0.2787223756313324,0.24979211390018463
17,0.3611450931931078,0.8316760340106644,0.39458371405480663,0.8066926575698505,0.4158361620246566,0.8005098789037604,0.2805956304073334,0.2738744914531708
18,0.35833061697469665,0.830739299610895,0.39821820091782956,0.8060428849902534,0.4225525769403286,0.7934990439770554,0.28379231691360474,0.27628934383392334
19,0.3507219565105397,0.8357111975789019,0.3973371574753209,0.8001949317738791,0.4240389475403051,0.7884002549394519,0.2763908803462982,0.2594812214374542
20,0.34773003765117333,0.8386294855166451,0.3959036560957892,0.8109161793372319,0.41456451738541716,0.8024219247928617,0.2842751443386078,0.2683422267436981
21,0.33594236606341443,0.8461593889609453,0.4020582008780095,0.8089668615984406,0.4224705659066742,0.7963671128107075,0.2567959725856781,0.2493685483932495
22,0.32849856860649,0.8511312869289523,0.41524559201320477,0.8053931124106563,0.4303021138644355,0.7931803696622052,0.31925100088119507,0.2848983705043793
23,0.3117770178205669,0.8611831676034011,0.4088960574616698,0.808641975308642,0.4240525142070668,0.8024219247928617,0.2924503982067108,0.27153322100639343
24,0.30333007090647296,0.8662631503098429,0.4401573765783282,0.8008447043534763,0.4626768008016947,0.7890376035691523,0.28594106435775757,0.27402880787849426
25,0.2914021801263081,0.8719916414468943,0.4354861539009719,0.792722547108512,0.4458545397390143,0.7893562778840025,0.32145872712135315,0.326699435710907
26,0.2792171536780929,0.8791252341835999,0.4401778066076963,0.8011695906432749,0.4434599921420701,0.801465901848311,0.32568249106407166,0.32107487320899963
27,0.2632321844073121,0.8895013690733535,0.48061158558894784,0.7975958414554906,0.48337367404943216,0.7989165073295093,0.30394604802131653,0.30141252279281616
28,0.245748530372726,0.8971393572560887,0.48406604129900943,0.7868745938921378,0.4727115698343937,0.7998725302740599,0.3233327865600586,0.34235331416130066
29,0.22976310778581577,0.9045972042080992,0.5079599635178118,0.7878492527615335,0.5017294182262275,0.7938177182919057,0.3030248284339905,0.2959904372692108
30,0.22214015179313318,0.9094249891915261,0.5057393443747106,0.8027940220922677,0.49695896874422324,0.798597833014659,0.3199143409729004,0.33329540491104126
31,0.21393395785743213,0.9130278138060239,0.5189431081389824,0.7891487979207278,0.5089702995967683,0.7960484384958573,0.3089444935321808,0.3323727548122406
32,0.1854942088718802,0.9264663496181006,0.541703602113919,0.7871994801819363,0.5521475309167719,0.7845761631612492,0.3077240288257599,0.3214014768600464
33,0.14446601289023686,0.9480112408127972,0.5986121358462477,0.7888239116309291,0.5793525952112151,0.7950924155513066,0.30582353472709656,0.35908424854278564
34,0.12118210472485434,0.9602608445020896,0.6187035077148013,0.7936972059779077,0.5929410169275039,0.7982791586998088,0.32281818985939026,0.34294143319129944
35,0.10399995134781823,0.9681150021616948,0.6686598785207053,0.7833008447043535,0.6232444479862089,0.7960484384958573,0.2949453294277191,0.3463551104068756
36,0.09250159337118082,0.9713935725608878,0.6928744295187164,0.7878492527615335,0.658958000047257,0.7934990439770554,0.3132631182670593,0.3306048810482025
37,0.07958096962533263,0.9775183744055339,0.7187768606066006,0.7810266406757634,0.6733730999507138,0.7874442319949012,0.3280566930770874,0.3537558615207672
38,0.06624269839964075,0.9837152327424701,0.7251043607123182,0.7833008447043535,0.6880376766334301,0.7909496494582536,0.3074861168861389,0.3385096490383148
39,0.05946609306995146,0.9863813229571985,0.7457628638627004,0.7849252761533463,0.7213696558206533,0.7880815806246017,0.3272283971309662,0.3393137753009796
