model,model_label,epoch,count,mean,std,min,max
vit_no_pos,vit_no_pos,58,5,0.9318977777777778,0.013069364800796415,0.9125777777777778,0.9481333333333334
vit_no_pos,vit_no_pos,59,5,0.9341377777777777,0.012855372129681533,0.9149111111111111,0.9499777777777778
vit_no_pos,vit_no_pos,60,4,0.934711111111111,0.013447351996588931,0.9174888888888889,0.9496
vit_no_pos,vit_no_pos,61,3,0.9341259259259259,0.014229968955022538,0.9207333333333333,0.9490666666666666
vit_no_pos,vit_no_pos,62,3,0.9436444444444445,0.00893054129945295,0.9364,0.9536222222222223
vit_no_pos,vit_no_pos,63,3,0.9459185185185185,0.006858223263896281,0.9394222222222223,0.9530888888888889
vit_no_pos,vit_no_pos,64,2,0.9529,0.004572623851672975,0.9496666666666667,0.9561333333333333
vit_no_pos,vit_no_pos,65,2,0.9547444444444444,0.009192388155425125,0.9482444444444444,0.9612444444444445
vit_no_pos,vit_no_pos,66,2,0.9565666666666667,0.009098107251266852,0.9501333333333334,0.963
vit_no_pos,vit_no_pos,67,2,0.9585,0.008940972411003244,0.9521777777777778,0.9648222222222222
vit_no_pos,vit_no_pos,68,2,0.9599,0.007306770072260971,0.9547333333333333,0.9650666666666666
vit_no_pos,vit_no_pos,69,2,0.9638111111111112,0.0014927809825049001,0.9627555555555556,0.9648666666666667
vit_no_pos,vit_no_pos,70,2,0.9657111111111111,0.000691393297160156,0.9652222222222222,0.9662
vit_no_pos,vit_no_pos,71,2,0.9666,0.0008171011693711362,0.9660222222222222,0.9671777777777778
vit_no_pos,vit_no_pos,72,2,0.9673222222222222,0.0009585225256084302,0.9666444444444444,0.968
vit_no_pos,vit_no_pos,73,1,0.9685111111111111,0.0,0.9685111111111111,0.9685111111111111
vit_no_pos,vit_no_pos,74,1,0.9702888888888889,0.0,0.9702888888888889,0.9702888888888889
vit_no_pos,vit_no_pos,75,1,0.9713777777777778,0.0,0.9713777777777778,0.9713777777777778
vit_no_pos,vit_no_pos,76,1,0.9710888888888889,0.0,0.9710888888888889,0.9710888888888889
vit_no_pos,vit_no_pos,77,1,0.9714222222222222,0.0,0.9714222222222222,0.9714222222222222
vit_no_pos,vit_no_pos,78,1,0.9728444444444444,0.0,0.9728444444444444,0.9728444444444444
vit_no_pos,vit_no_pos,79,1,0.9799111111111111,0.0,0.9799111111111111,0.9799111111111111
vit_no_pos,vit_no_pos,80,1,0.9823555555555555,0.0,0.9823555555555555,0.9823555555555555
vit_no_pos,vit_no_pos,81,1,0.9809333333333333,0.0,0.9809333333333333,0.9809333333333333
vit_no_pos,vit_no_pos,82,1,0.9826888888888888,0.0,0.9826888888888888,0.9826888888888888
vit_baseline,ViT Baseline,1,5,0.34124444444444446,0.0037816973130991266,0.33524444444444446,0.3454
vit_baseline,ViT Baseline,2,5,0.4716666666666667,0.004477157387406101,0.46615555555555555,0.4784888888888889
vit_baseline,ViT Baseline,3,5,0.5314355555555555,0.0040780230020119245,0.5254,0.5365555555555556
vit_baseline,ViT Baseline,4,5,0.5661688888888889,0.005766005100137788,0.5606888888888889,0.5736222222222223
vit_baseline,ViT Baseline,5,5,0.5926844444444445,0.005156355301955057,0.5854888888888888,0.5979111111111111
vit_baseline,ViT Baseline,6,5,0.6128755555555555,0.005578034522643444,0.6068222222222223,0.6186888888888888
vit_baseline,ViT Baseline,7,5,0.6320444444444444,0.003326029034119009,0.6287111111111111,0.6357333333333334
vit_baseline,ViT Baseline,8,5,0.6481822222222222,0.0030883452759058443,0.6435555555555555,0.6511555555555556
vit_baseline,ViT Baseline,9,5,0.666,0.005260967380413815,0.6584666666666666,0.6709333333333334
vit_baseline,ViT Baseline,10,5,0.6777777777777778,0.003716263887824798,0.6735555555555556,0.6809555555555555
vit_baseline,ViT Baseline,11,5,0.6907066666666667,0.003739393229976628,0.6854,0.6946888888888889
vit_baseline,ViT Baseline,12,5,0.701591111111111,0.003961219415692519,0.6962222222222222,0.7068888888888889
vit_baseline,ViT Baseline,13,5,0.7126088888888888,0.005546272243811073,0.7046666666666667,0.7186666666666667
vit_baseline,ViT Baseline,14,5,0.7231777777777777,0.0051188588620299765,0.7154888888888888,0.7297111111111111
vit_baseline,ViT Baseline,15,5,0.7318711111111111,0.004903246593889981,0.7250444444444445,0.7382888888888889
vit_baseline,ViT Baseline,16,5,0.7408044444444445,0.004963133219854625,0.7326,0.7458666666666667
vit_baseline,ViT Baseline,17,5,0.74884,0.003994483850833302,0.7419111111111111,0.7514
vit_baseline,ViT Baseline,18,5,0.7555244444444444,0.005621796206960248,0.747,0.7618444444444444
vit_baseline,ViT Baseline,19,5,0.7630222222222223,0.006123643714789374,0.7541111111111111,0.7706666666666667
vit_baseline,ViT Baseline,20,5,0.7703244444444445,0.005254077781431621,0.7624888888888889,0.7753777777777778
vit_baseline,ViT Baseline,21,5,0.7765244444444445,0.005508839137420428,0.7674222222222222,0.7820888888888888
vit_baseline,ViT Baseline,22,5,0.7839688888888889,0.005961079527719999,0.7752888888888889,0.7913555555555556
vit_baseline,ViT Baseline,23,5,0.7894,0.005550442091167817,0.7821111111111111,0.7976
vit_baseline,ViT Baseline,24,5,0.7938933333333333,0.005211748361889147,0.7848,0.7980666666666667
vit_baseline,ViT Baseline,25,5,0.8010888888888889,0.0040845387487602105,0.7943777777777777,0.8052666666666667
vit_baseline,ViT Baseline,26,5,0.80716,0.0070071815013307845,0.7959333333333334,0.8130222222222222
vit_baseline,ViT Baseline,27,5,0.8111022222222222,0.004567426268266309,0.8034222222222223,0.8156444444444444
vit_baseline,ViT Baseline,28,5,0.8176577777777778,0.00411377091135509,0.8108,0.8215333333333333
vit_baseline,ViT Baseline,29,5,0.8232888888888888,0.00472202613971985,0.8153111111111111,0.8278
vit_baseline,ViT Baseline,30,5,0.8274177777777778,0.005021076565493048,0.8199333333333333,0.8336222222222223
vit_baseline,ViT Baseline,31,5,0.8337066666666667,0.006225483272430243,0.8237333333333333,0.8389555555555556
vit_baseline,ViT Baseline,32,5,0.8377422222222222,0.006028688615258976,0.8282444444444444,0.8450444444444445
vit_baseline,ViT Baseline,33,5,0.8425733333333334,0.006787759498711319,0.8311111111111111,0.8489777777777778
vit_baseline,ViT Baseline,34,5,0.8469155555555555,0.005441731750504093,0.8375555555555556,0.8506888888888889
vit_baseline,ViT Baseline,35,5,0.8502355555555555,0.005156144602364604,0.8420222222222222,0.8563333333333333
vit_baseline,ViT Baseline,36,5,0.8544311111111111,0.003909109336213185,0.8479555555555556,0.858
vit_baseline,ViT Baseline,37,5,0.8658444444444444,0.013368721556281394,0.8520666666666666,0.8876222222222222
vit_baseline,ViT Baseline,38,5,0.8697244444444444,0.01652884198254527,0.8548444444444444,0.8977777777777778
vit_baseline,ViT Baseline,39,5,0.8749511111111111,0.016076348704053455,0.8585333333333334,0.9017333333333334
vit_baseline,ViT Baseline,40,5,0.8786177777777778,0.0139652248880152,0.8654444444444445,0.9024
vit_baseline,ViT Baseline,41,5,0.88232,0.014950078244148872,0.8672666666666666,0.9067777777777778
vit_baseline,ViT Baseline,42,5,0.8863244444444445,0.013714402630307048,0.8725111111111111,0.9092
vit_baseline,ViT Baseline,43,5,0.8894933333333334,0.014840080862313384,0.8745111111111111,0.9142666666666667
vit_baseline,ViT Baseline,44,5,0.8975511111111112,0.019349465810727006,0.8786,0.9212
vit_baseline,ViT Baseline,45,5,0.9032888888888889,0.020659305738098904,0.8810666666666667,0.9293777777777777
vit_baseline,ViT Baseline,46,5,0.9056444444444445,0.01974531042933025,0.8858222222222222,0.9313555555555556
vit_baseline,ViT Baseline,47,5,0.9130977777777778,0.023473934059865493,0.8901111111111111,0.9415777777777777
vit_baseline,ViT Baseline,48,5,0.9157066666666667,0.023717787251317613,0.8939333333333334,0.9457333333333333
vit_baseline,ViT Baseline,49,5,0.9239733333333333,0.023150316105886515,0.8939333333333334,0.9472444444444444
vit_baseline,ViT Baseline,50,5,0.9328622222222223,0.01939621574393278,0.8989555555555555,0.9469333333333333
vit_baseline,ViT Baseline,51,4,0.9372888888888888,0.023111445866521453,0.9037111111111111,0.9565777777777777
vit_baseline,ViT Baseline,52,4,0.9384166666666667,0.02478767365914153,0.9030666666666667,0.9610444444444445
vit_baseline,ViT Baseline,53,4,0.9415333333333333,0.024880838645175173,0.9062666666666667,0.9647777777777777
vit_baseline,ViT Baseline,54,4,0.9504777777777778,0.011054976720376492,0.9382222222222222,0.9650888888888889
vit_baseline,ViT Baseline,55,3,0.9477259259259259,0.0032497166701443377,0.9441555555555555,0.9505111111111111
vit_baseline,ViT Baseline,56,3,0.9558148148148148,0.008409939250036235,0.9488444444444445,0.9651555555555555
vit_baseline,ViT Baseline,57,3,0.9579037037037037,0.011979413067782583,0.9493777777777778,0.9716
vit_baseline,ViT Baseline,58,3,0.962911111111111,0.012346679465636085,0.9488222222222222,0.9718444444444444
vit_baseline,ViT Baseline,59,3,0.9652148148148149,0.012179203755386734,0.9511777777777778,0.9729777777777778
vit_baseline,ViT Baseline,60,3,0.9665703703703703,0.012008069988802007,0.9527111111111111,0.9738666666666667
vit_baseline,ViT Baseline,61,3,0.9719925925925926,0.002939079668945951,0.9686222222222223,0.9740222222222222
vit_baseline,ViT Baseline,62,3,0.9736888888888889,0.0012438490639250482,0.9722888888888889,0.9746666666666667
vit_baseline,ViT Baseline,63,3,0.9746962962962963,0.001556877744961759,0.9729555555555556,0.9759555555555556
vit_baseline,ViT Baseline,64,3,0.9757703703703704,0.0004778208421591191,0.9752444444444445,0.9761777777777778
vit_baseline,ViT Baseline,65,3,0.9749777777777777,0.0012858201014657124,0.9735111111111111,0.9759111111111111
vit_baseline,ViT Baseline,66,3,0.9770222222222222,0.0012116716337969317,0.9756666666666667,0.978
vit_baseline,ViT Baseline,67,2,0.9765555555555556,0.0010999438818458027,0.9757777777777777,0.9773333333333334
vit_baseline,ViT Baseline,68,2,0.9773000000000001,0.0004871180048173719,0.9769555555555556,0.9776444444444444
vit_baseline,ViT Baseline,69,2,0.9777333333333333,0.0016342023387422725,0.9765777777777778,0.9788888888888889
vit_baseline,ViT Baseline,70,2,0.9813555555555555,0.0024827304761661146,0.9796,0.9831111111111112
vit_baseline,ViT Baseline,71,2,0.9844333333333333,7.85674201318038e-05,0.9843777777777778,0.9844888888888889
vit_baseline,ViT Baseline,72,2,0.9859666666666667,0.0015870618866631746,0.9848444444444444,0.9870888888888889
vit_baseline,ViT Baseline,73,2,0.9862666666666666,0.0004085505846855681,0.9859777777777777,0.9865555555555555
vit_baseline,ViT Baseline,74,2,0.9862555555555556,0.0006128258770282737,0.9858222222222223,0.9866888888888888
vit_baseline,ViT Baseline,75,1,0.9868,0.0,0.9868,0.9868
vit_baseline,ViT Baseline,76,1,0.9864888888888889,0.0,0.9864888888888889,0.9864888888888889
vit_baseline,ViT Baseline,77,1,0.9870666666666666,0.0,0.9870666666666666,0.9870666666666666
vit_baseline,ViT Baseline,78,1,0.9876888888888888,0.0,0.9876888888888888,0.9876888888888888
vit_baseline,ViT Baseline,79,1,0.9872666666666666,0.0,0.9872666666666666,0.9872666666666666
vit_baseline,ViT Baseline,80,1,0.9880888888888889,0.0,0.9880888888888889,0.9880888888888889
vit_baseline,ViT Baseline,81,1,0.9881333333333333,0.0,0.9881333333333333,0.9881333333333333
vit_baseline,ViT Baseline,82,1,0.9908222222222223,0.0,0.9908222222222223,0.9908222222222223
vit_baseline,ViT Baseline,83,1,0.9908,0.0,0.9908,0.9908
vit_baseline,ViT Baseline,84,1,0.9904666666666667,0.0,0.9904666666666667,0.9904666666666667
vit_baseline,ViT Baseline,85,1,0.9915333333333334,0.0,0.9915333333333334,0.9915333333333334
vit_row_sinusoidal,vit_row_sinusoidal,1,5,0.3506711111111111,0.005468143431969623,0.3441777777777778,0.3559777777777778
vit_row_sinusoidal,vit_row_sinusoidal,2,5,0.4756311111111111,0.005209502239201627,0.47104444444444443,0.48377777777777775
vit_row_sinusoidal,vit_row_sinusoidal,3,5,0.5282133333333333,0.004038903408196405,0.5247333333333334,0.5350222222222222
vit_row_sinusoidal,vit_row_sinusoidal,4,5,0.5594399999999999,0.00501999458954015,0.5526666666666666,0.5660888888888889
vit_row_sinusoidal,vit_row_sinusoidal,5,5,0.5835555555555556,0.004902229273692913,0.5790888888888889,0.5895333333333334
vit_row_sinusoidal,vit_row_sinusoidal,6,5,0.6012222222222222,0.005124186174468839,0.5943555555555555,0.6067555555555556
vit_row_sinusoidal,vit_row_sinusoidal,7,5,0.6181422222222223,0.0028955734628933996,0.6142,0.6216
vit_row_sinusoidal,vit_row_sinusoidal,8,5,0.6347644444444445,0.004393249591738295,0.6293555555555556,0.639
vit_row_sinusoidal,vit_row_sinusoidal,9,5,0.6485911111111111,0.0061532807669998964,0.6413555555555556,0.6544666666666666
vit_row_sinusoidal,vit_row_sinusoidal,10,5,0.6605511111111111,0.005803051559947334,0.6518,0.6663111111111111
vit_row_sinusoidal,vit_row_sinusoidal,11,5,0.6727155555555555,0.005492428008822582,0.6654,0.6778
vit_row_sinusoidal,vit_row_sinusoidal,12,5,0.6825955555555555,0.0051642981428885485,0.6745333333333333,0.6881111111111111
vit_row_sinusoidal,vit_row_sinusoidal,13,5,0.6927955555555556,0.006489334079096516,0.6852444444444444,0.7018
vit_row_sinusoidal,vit_row_sinusoidal,14,5,0.7030044444444444,0.005772805552815484,0.6948888888888889,0.7106666666666667
vit_row_sinusoidal,vit_row_sinusoidal,15,5,0.7107022222222222,0.00423109010265562,0.7058,0.7174
vit_row_sinusoidal,vit_row_sinusoidal,16,5,0.7200755555555556,0.0054341081019977314,0.7138666666666666,0.7276222222222222
vit_row_sinusoidal,vit_row_sinusoidal,17,5,0.7285155555555556,0.005414416056655427,0.7213111111111111,0.7364
vit_row_sinusoidal,vit_row_sinusoidal,18,5,0.7365777777777778,0.005711521818349398,0.7273333333333334,0.7430666666666667
vit_row_sinusoidal,vit_row_sinusoidal,19,5,0.7433866666666666,0.006378795892410822,0.7352666666666666,0.7524888888888889
vit_row_sinusoidal,vit_row_sinusoidal,20,5,0.7487155555555556,0.006507932481609279,0.7411555555555556,0.7587111111111111
vit_row_sinusoidal,vit_row_sinusoidal,21,5,0.7562088888888889,0.005244058366203441,0.7483555555555556,0.7628
vit_row_sinusoidal,vit_row_sinusoidal,22,5,0.7647288888888889,0.006500339972115821,0.7575333333333333,0.7751333333333333
vit_row_sinusoidal,vit_row_sinusoidal,23,5,0.7704177777777778,0.005327830494467505,0.7648444444444444,0.7789333333333334
vit_row_sinusoidal,vit_row_sinusoidal,24,5,0.7759955555555555,0.0043056781344558105,0.7723111111111111,0.7833333333333333
vit_row_sinusoidal,vit_row_sinusoidal,25,5,0.7827688888888888,0.004459851074300392,0.7762666666666667,0.7887777777777778
vit_row_sinusoidal,vit_row_sinusoidal,26,5,0.78848,0.005979855070707547,0.7824,0.7984
vit_row_sinusoidal,vit_row_sinusoidal,27,5,0.7943733333333334,0.0069979785441014455,0.7864444444444444,0.8056444444444445
vit_row_sinusoidal,vit_row_sinusoidal,28,5,0.8011333333333334,0.005084471639398888,0.7945777777777778,0.8086666666666666
vit_row_sinusoidal,vit_row_sinusoidal,29,5,0.8057466666666666,0.00602825855737527,0.7978888888888889,0.8148444444444445
vit_row_sinusoidal,vit_row_sinusoidal,30,5,0.8117511111111111,0.006992789937579354,0.8032222222222222,0.8227111111111111
vit_row_sinusoidal,vit_row_sinusoidal,31,5,0.8170177777777777,0.006089444419102061,0.8105111111111111,0.8269333333333333
vit_row_sinusoidal,vit_row_sinusoidal,32,5,0.8222266666666667,0.005996241621236321,0.8152666666666667,0.8318
vit_row_sinusoidal,vit_row_sinusoidal,33,5,0.8281911111111111,0.004637171338724863,0.8222444444444444,0.8351555555555555
vit_row_sinusoidal,vit_row_sinusoidal,34,5,0.8337911111111111,0.007867711794981365,0.8255111111111111,0.8468
vit_row_sinusoidal,vit_row_sinusoidal,35,5,0.8427511111111111,0.01118776227363441,0.8349555555555556,0.8603555555555555
vit_row_sinusoidal,vit_row_sinusoidal,36,5,0.8501866666666666,0.012067429891966658,0.8418666666666667,0.8696888888888888
vit_row_sinusoidal,vit_row_sinusoidal,37,5,0.8539911111111111,0.012369762016533645,0.8445333333333334,0.8746222222222222
vit_row_sinusoidal,vit_row_sinusoidal,38,5,0.8589466666666666,0.011672978186953257,0.8488666666666667,0.8785777777777778
vit_row_sinusoidal,vit_row_sinusoidal,39,5,0.8636133333333333,0.01140527926276813,0.8547333333333333,0.8816444444444445
vit_row_sinusoidal,vit_row_sinusoidal,40,5,0.8734177777777777,0.019201327114628353,0.8591111111111112,0.9008888888888889
vit_row_sinusoidal,vit_row_sinusoidal,41,5,0.8798222222222222,0.021354936977976146,0.8650444444444444,0.9124444444444444
vit_row_sinusoidal,vit_row_sinusoidal,42,5,0.8847066666666666,0.021673112431516043,0.8688444444444444,0.9180888888888888
vit_row_sinusoidal,vit_row_sinusoidal,43,5,0.8969822222222222,0.022513652373834764,0.8720888888888889,0.9201555555555555
vit_row_sinusoidal,vit_row_sinusoidal,44,5,0.9018933333333333,0.023940891203230872,0.8750888888888889,0.9230444444444444
vit_row_sinusoidal,vit_row_sinusoidal,45,5,0.9057111111111111,0.022390231556100593,0.8812,0.9264444444444444
vit_row_sinusoidal,vit_row_sinusoidal,46,5,0.9148355555555556,0.018478500019291674,0.8833111111111112,0.9283777777777777
vit_row_sinusoidal,vit_row_sinusoidal,47,4,0.9178888888888889,0.018578167637234872,0.8907777777777778,0.9303777777777777
vit_row_sinusoidal,vit_row_sinusoidal,48,4,0.9241722222222222,0.023176654743575036,0.8927333333333334,0.9485111111111111
vit_row_sinusoidal,vit_row_sinusoidal,49,4,0.9282055555555556,0.025158522106194972,0.8950222222222223,0.9562
vit_row_sinusoidal,vit_row_sinusoidal,50,4,0.9292888888888888,0.023109608213242122,0.8989777777777778,0.9552444444444445
vit_row_sinusoidal,vit_row_sinusoidal,51,4,0.9402166666666667,0.012190630889395392,0.9330888888888889,0.9584222222222222
vit_row_sinusoidal,vit_row_sinusoidal,52,4,0.9474111111111111,0.010488833960935924,0.9363111111111111,0.9592666666666667
vit_row_sinusoidal,vit_row_sinusoidal,53,4,0.9500555555555555,0.010577972298242573,0.9399333333333333,0.9616
vit_row_sinusoidal,vit_row_sinusoidal,54,4,0.9512888888888889,0.009660747442732529,0.9419777777777778,0.9619333333333333
vit_row_sinusoidal,vit_row_sinusoidal,55,4,0.9530611111111111,0.010223854539560475,0.9428666666666666,0.9638222222222222
vit_row_sinusoidal,vit_row_sinusoidal,56,3,0.9530814814814815,0.008361709711560854,0.9468222222222222,0.9625777777777778
vit_row_sinusoidal,vit_row_sinusoidal,57,3,0.958362962962963,0.008559460388360808,0.9486,0.9645777777777778
vit_row_sinusoidal,vit_row_sinusoidal,58,3,0.9642888888888889,0.012452001673586954,0.9501555555555555,0.9736444444444444
vit_row_sinusoidal,vit_row_sinusoidal,59,3,0.9701185185185185,0.0052137204238850215,0.9668888888888889,0.9761333333333333
vit_row_sinusoidal,vit_row_sinusoidal,60,3,0.9723703703703704,0.0038415746085753827,0.9693333333333334,0.9766888888888889
vit_row_sinusoidal,vit_row_sinusoidal,61,2,0.9749333333333333,0.005154022760648621,0.9712888888888889,0.9785777777777778
vit_row_sinusoidal,vit_row_sinusoidal,62,1,0.9734666666666667,0.0,0.9734666666666667,0.9734666666666667
vit_row_sinusoidal,vit_row_sinusoidal,63,1,0.9747555555555556,0.0,0.9747555555555556,0.9747555555555556
vit_row_sinusoidal,vit_row_sinusoidal,64,1,0.9734,0.0,0.9734,0.9734
vit_row_sinusoidal,vit_row_sinusoidal,65,1,0.9756888888888889,0.0,0.9756888888888889,0.9756888888888889
vit_row_sinusoidal,vit_row_sinusoidal,66,1,0.9827777777777778,0.0,0.9827777777777778,0.9827777777777778
vit_row_sinusoidal,vit_row_sinusoidal,67,1,0.9839555555555556,0.0,0.9839555555555556,0.9839555555555556
vit_row_sinusoidal,vit_row_sinusoidal,68,1,0.9831777777777778,0.0,0.9831777777777778,0.9831777777777778
vit_row_sinusoidal,vit_row_sinusoidal,69,1,0.9842222222222222,0.0,0.9842222222222222,0.9842222222222222
vit_row_sinusoidal,vit_row_sinusoidal,70,1,0.9836888888888888,0.0,0.9836888888888888,0.9836888888888888
vit_row_sinusoidal,vit_row_sinusoidal,71,1,0.9858222222222223,0.0,0.9858222222222223,0.9858222222222223
vit_row_sinusoidal,vit_row_sinusoidal,72,1,0.9866666666666667,0.0,0.9866666666666667,0.9866666666666667
vit_row_sinusoidal,vit_row_sinusoidal,73,1,0.9863777777777778,0.0,0.9863777777777778,0.9863777777777778
vit_row_sinusoidal,vit_row_sinusoidal,74,1,0.9862444444444445,0.0,0.9862444444444445,0.9862444444444445
vit_row_sinusoidal,vit_row_sinusoidal,75,1,0.987,0.0,0.987,0.987
vit_row_sinusoidal,vit_row_sinusoidal,76,1,0.9875333333333334,0.0,0.9875333333333334,0.9875333333333334
vit_row_sinusoidal,vit_row_sinusoidal,77,1,0.9893333333333333,0.0,0.9893333333333333,0.9893333333333333
vit_col_sinusoidal,vit_col_sinusoidal,1,5,0.3192,0.0055651472754573985,0.31304444444444446,0.3254888888888889
vit_col_sinusoidal,vit_col_sinusoidal,2,5,0.44572,0.004010283078583146,0.4418,0.45137777777777777
vit_col_sinusoidal,vit_col_sinusoidal,3,5,0.50528,0.0032930379234731087,0.5009777777777777,0.5096888888888889
