epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,val_macro_f1,test_macro_f1
1,1.7543915804545085,0.35446666666666665,1.5161827629089355,0.4502,1.5163413673400878,0.4457,0.428901731967926,0.42661529779434204
2,1.4578790800730388,0.47104444444444443,1.3283671091079712,0.518,1.3337177640914917,0.5149,0.5152535438537598,0.51093590259552
3,1.314681139394972,0.5247333333333334,1.240786222076416,0.5656,1.2529483526229859,0.5501,0.5615078806877136,0.5438852906227112
4,1.228751782014635,0.5577555555555556,1.1944259101867676,0.5748,1.211235174369812,0.5607,0.5752012133598328,0.5593098402023315
5,1.1635000862545437,0.5812,1.1657361656188965,0.5792,1.1718957517623902,0.5832,0.5777723789215088,0.5817303657531738
6,1.1148939761691623,0.5977777777777777,1.1146732097625733,0.6086,1.117184801864624,0.6016,0.6112578511238098,0.6024745106697083
7,1.0646000645743476,0.6163555555555555,1.0537469058990478,0.6274,1.0635256890296936,0.6198,0.6238601803779602,0.6150919198989868
8,1.0321189076741537,0.6308666666666667,1.047756178855896,0.632,1.056473853969574,0.6247,0.6261695623397827,0.6191884875297546
9,0.9929790914535522,0.6427555555555555,1.0316783706665038,0.6388,1.0365664873123168,0.6352,0.638053297996521,0.6318756937980652
10,0.9675719058884514,0.6518,1.004151107788086,0.6466,1.0011936573028564,0.6397,0.6465274095535278,0.6387218236923218
11,0.9332944877624512,0.6654,0.96710798330307,0.661,0.9544032615661621,0.6616,0.6588183045387268,0.6600843071937561
12,0.9036497918128967,0.6745333333333333,0.9514228811264038,0.6692,0.9423195048332215,0.6632,0.6659864187240601,0.6586345434188843
13,0.8794171181784736,0.6852444444444444,0.9505346479415894,0.673,0.9602319578170776,0.6598,0.6703221201896667,0.6574975252151489
14,0.8509474006123013,0.6948888888888889,0.9125605087280273,0.6778,0.9114665808677673,0.6818,0.677821159362793,0.6810754537582397
15,0.8234141481611463,0.7058,0.9198562286376953,0.684,0.9299017826080322,0.6756,0.682075023651123,0.6727632880210876
16,0.7978783554077148,0.7138666666666666,0.8943931652069091,0.6866,0.8918620235443115,0.6861,0.6853593587875366,0.6838072538375854
17,0.7830436466428968,0.7213111111111111,0.8567927649497986,0.7014,0.8502744365692139,0.6982,0.7004843354225159,0.6962476968765259
18,0.7613407843377855,0.7273333333333334,0.8405627709388733,0.7074,0.8456459852218627,0.7054,0.7063573002815247,0.7037431001663208
19,0.7363062215275235,0.7352666666666666,0.8545862679481506,0.7142,0.8629166103363037,0.7012,0.7124984860420227,0.6986209154129028
20,0.7186933901362949,0.7411555555555556,0.868859257030487,0.7028,0.8763150039672851,0.6985,0.7021838426589966,0.6980399489402771
21,0.7003559549543593,0.7483555555555556,0.8295989078521728,0.7166,0.836691965675354,0.7096,0.717829704284668,0.7100822329521179
