epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,val_macro_f1,test_macro_f1
1,1.7781182854970297,0.33584444444444445,1.5870750244140626,0.426,1.5885801801681518,0.4261,0.4164350926876068,0.41797885298728943
2,1.4831938069237602,0.45884444444444444,1.4367829536437988,0.4782,1.4686305526733399,0.4714,0.47045668959617615,0.4663330614566803
3,1.3711843477884929,0.5003333333333333,1.3034851779937744,0.5322,1.3427503593444825,0.5184,0.5268742442131042,0.5150812864303589
4,1.2920948250876532,0.5300222222222222,1.249179203414917,0.5526,1.2759914258956908,0.5438,0.546177864074707,0.538760781288147
5,1.2359047241846721,0.5535555555555556,1.270236001586914,0.5504,1.3053704586029053,0.5343,0.5497437715530396,0.5334733724594116
6,1.188212460199992,0.5733333333333334,1.171918548965454,0.5856,1.208445013999939,0.5662,0.5791852474212646,0.5606160759925842
7,1.1476227937486436,0.5840444444444445,1.1400786212921143,0.595,1.167746110343933,0.5866,0.5957355499267578,0.5867871046066284
8,1.0999918889575535,0.6040666666666666,1.1083385822296143,0.6108,1.1321741609573364,0.5967,0.609553873538971,0.5963844060897827
9,1.0706073183907403,0.6148444444444444,1.1042675701141358,0.611,1.1302865005493163,0.5945,0.6038055419921875,0.5886515378952026
10,1.039632102033827,0.6263555555555556,1.047672308731079,0.6292,1.0612663939476012,0.6242,0.6248596906661987,0.6201990246772766
11,1.0121793504185146,0.6353333333333333,1.0362304189682008,0.6294,1.0552926445961,0.6262,0.6248273253440857,0.6231945753097534
12,0.9852750591278077,0.6471111111111111,1.0233044679641723,0.6406,1.0480686398506165,0.627,0.6391497850418091,0.6274306774139404
13,0.9607764276186626,0.6546666666666666,1.0731392711639405,0.6234,1.107552209854126,0.6122,0.6251183152198792,0.6142277121543884
14,0.9327028539445665,0.6641333333333334,0.9848436698913574,0.653,0.9970189672470092,0.6465,0.6448414921760559,0.6404264569282532
15,0.914307274723053,0.6717333333333333,1.0073334894180297,0.649,1.018612601852417,0.6454,0.647983968257904,0.6448259949684143
16,0.8931882174491882,0.6806666666666666,0.970759037399292,0.6558,0.9849647396087646,0.6534,0.6492370367050171,0.6484090685844421
17,0.8701145165231493,0.6875111111111111,0.9532020711898803,0.6666,0.9635168327331542,0.6628,0.6642543077468872,0.6622546911239624
18,0.8518799821217855,0.6948444444444445,0.9608968709945679,0.6602,0.9675396939277648,0.659,0.6599502563476562,0.6595312356948853
19,0.8339001130951775,0.7032888888888889,0.9349900384902954,0.6684,0.9515527400016784,0.6645,0.6672453880310059,0.6648512482643127
20,0.8129002654181586,0.7088666666666666,0.953277649307251,0.6662,0.9739492557525635,0.6573,0.6643834710121155,0.6567962765693665
21,0.7943225753572252,0.7130666666666666,0.9398888019561767,0.6632,0.9643468229293823,0.66,0.6580034494400024,0.6572269201278687
22,0.7789406813939412,0.7220444444444445,0.9117743989944458,0.6772,0.9364523077011109,0.6713,0.6736094951629639,0.6694055795669556
23,0.7614549651993645,0.7272888888888889,0.9285339805603028,0.6804,0.9366422336578369,0.6716,0.6790353655815125,0.6710767149925232
24,0.7461776693979899,0.7346,0.9288195056915283,0.6804,0.9468203881263733,0.6757,0.6762120723724365,0.6730381846427917
25,0.7331113328297933,0.7384666666666667,0.9229532459259033,0.6828,0.9373488563537598,0.6741,0.676514744758606,0.6697748899459839
26,0.7097792338689168,0.7461777777777778,0.8884680189132691,0.6932,0.9113564149856568,0.6858,0.6912156343460083,0.6845309138298035
27,0.6951280109829373,0.7511333333333333,0.9043675554275513,0.688,0.9213604350090027,0.6858,0.6828851103782654,0.6822264790534973
28,0.6807153003162808,0.7580222222222223,0.8985142347335815,0.6926,0.9068602972030639,0.6829,0.6903377175331116,0.6814912557601929
29,0.6637577456686232,0.7618,0.9145413223266602,0.691,0.912812726020813,0.6893,0.6889735460281372,0.6881011724472046
30,0.6476935561709933,0.7674222222222222,0.8924845809936524,0.6906,0.9089890132904053,0.6875,0.6890197992324829,0.686351478099823
31,0.6336245920075311,0.7723555555555556,0.9021389251708984,0.6894,0.90704833984375,0.6903,0.6873987317085266,0.6893084645271301
32,0.6205947182125515,0.7760444444444444,0.8649773151397705,0.7022,0.8904336679458618,0.6956,0.7003894448280334,0.6948841214179993
33,0.5975544104258219,0.7855777777777778,0.8915711601257325,0.6984,0.9044577749252319,0.6901,0.6992300152778625,0.6914348602294922
34,0.584485520225101,0.7899333333333334,0.9002368101119995,0.6982,0.9099675088882446,0.6914,0.6972764134407043,0.6912478804588318
35,0.5692018976423475,0.7945333333333333,0.8930020301818847,0.6984,0.9130081484794617,0.6943,0.6980487108230591,0.6946845650672913
36,0.5554909503353966,0.8008888888888889,0.9384052536010742,0.6928,0.9170056961059571,0.6989,0.690504252910614,0.6979677677154541
37,0.5410067903147804,0.8064222222222223,0.9027085487365722,0.701,0.9247697778701782,0.6973,0.6980940699577332,0.6958904266357422
38,0.5238990195804172,0.8121111111111111,0.9200858879089355,0.7034,0.9042598364830017,0.7054,0.7002332806587219,0.7025755643844604
39,0.5120842132780287,0.8146888888888889,0.9463655296325684,0.6934,0.9582247602462769,0.686,0.6894848942756653,0.6825813055038452
40,0.49771872374216714,0.8219333333333333,0.9345439334869384,0.703,0.9413844818592072,0.6979,0.7028232216835022,0.6980491876602173
41,0.4843956797069973,0.8256888888888889,0.9206425037384033,0.7094,0.9322652185916901,0.702,0.7057867050170898,0.6995471119880676
42,0.4725935985459222,0.8292888888888889,0.9157012672424316,0.713,0.9180995520591736,0.7073,0.7110694646835327,0.706285297870636
43,0.4500649903085497,0.8369333333333333,0.9432925510406495,0.7044,0.9581435580253601,0.7034,0.7007160782814026,0.7009270191192627
44,0.45623870360056556,0.8375333333333334,0.9448949958801269,0.7044,0.977001216506958,0.6933,0.7022998929023743,0.69154953956604
45,0.4218474720637004,0.8464888888888888,0.952583808517456,0.7108,0.9624908425331116,0.7037,0.708304226398468,0.7021340131759644
46,0.4202471266852485,0.8466666666666667,0.9785851749420166,0.6984,0.972327802658081,0.7001,0.6973928809165955,0.7001917958259583
47,0.4067573698308733,0.8529333333333333,0.992174129486084,0.6946,0.9900578830718995,0.6917,0.6946229934692383,0.6919255256652832
48,0.39648747108247545,0.858,0.9859034683227539,0.7046,1.0059752155303956,0.7022,0.7026903629302979,0.7017861604690552
49,0.29775429153442384,0.8946444444444445,0.954155961227417,0.7184,0.9818708892822265,0.7104,0.7159343361854553,0.7091013193130493
