run_name,label,model_name,model_display_name,model_family,model_variant,position_encoding,initialization,device,completed_epochs,selected_epoch,final_test_acc,best_test_acc,best_epoch_test_acc,final_val_acc,best_val_acc,best_epoch_val_acc,final_test_loss,best_test_loss,best_epoch_test_loss,final_val_loss,best_val_loss,best_epoch_val_loss,final_train_acc,best_train_acc,best_epoch_train_acc,final_train_loss,best_train_loss,best_epoch_train_loss,final_val_macro_f1,best_val_macro_f1,best_epoch_val_macro_f1,final_test_macro_f1,best_test_macro_f1,best_epoch_test_macro_f1,selected_test_macro_precision,selected_test_macro_recall,selected_val_macro_precision,selected_val_macro_recall
vit_baseline_cifar10_seed42,ViT Baseline (No Pos),vit_baseline,ViT Baseline (No Pos),vit,baseline,none,scratch,cuda,59,49,0.7142,0.7162,58,0.7136,0.7184,49,1.1672266518592835,0.8904336679458618,32,1.1645101211547852,0.8649773151397705,32,0.9499777777777778,0.9499777777777778,59,0.1456501554277208,0.1456501554277208,59,0.7124109864234924,0.7159343361854553,49,0.7134732007980347,0.7152916193008423,58,0.7096198797225952,0.7103999853134155,0.717065155506134,0.7163480520248413
vit_learnable_position_cifar10_seed42,ViT Learnable Position,vit_learnable_position,ViT Learnable Position,vit,learnable_position,absolute,scratch,cuda,66,56,0.7803,0.7888,56,0.7888,0.7924,60,0.9615449867248536,0.6783500461578369,30,0.966667704963684,0.685783230304718,32,0.9774,0.9774,66,0.0657519559542338,0.0657519559542338,66,0.7885245084762573,0.790885865688324,60,0.7804640531539917,0.7892040014266968,50,0.7878614664077759,0.7887999415397644,0.7903375029563904,0.7898332476615906
vit_row_cifar10_seed42,ViT Row-wise Sinusoidal,vit_row_sinusoidal,ViT Row-wise Sinusoidal,vit,row_sinusoidal,row_sinusoidal,scratch,cuda,61,51,0.7462,0.749,60,0.7492,0.7518,58,1.1506898908615113,0.7809931496620178,27,1.129955894088745,0.7617168273925782,27,0.9785777777777778,0.9785777777777778,61,0.06951755717330509,0.06951755717330509,61,0.7480074763298035,0.750664234161377,51,0.7458349466323853,0.7482032775878906,51,0.7496433258056641,0.7479000091552734,0.7525345087051392,0.7502926588058472
vit_col_cifar10_seed42,ViT Column-wise Sinusoidal,vit_col_sinusoidal,ViT Column-wise Sinusoidal,vit,col_sinusoidal,col_sinusoidal,scratch,cuda,50,40,0.7421,0.7433,40,0.7478,0.7556,44,0.8657302248001099,0.7819230944633484,40,0.838004768371582,0.740452452468872,40,0.8885333333333333,0.8885333333333333,50,0.30956549003389144,0.30956549003389144,50,0.7451403737068176,0.7536188960075378,44,0.7404664754867554,0.7423122525215149,40,0.7429958581924438,0.7432999610900879,0.754874587059021,0.7532123327255249
vit_additive_cifar10_seed42,ViT Additive Sinusoidal,vit_additive_sinusoidal,ViT Additive Sinusoidal,vit,additive_sinusoidal,additive_sinusoidal,scratch,cuda,70,60,0.7605,0.7768,52,0.7714,0.777,64,0.8796500716686249,0.6946277080535889,44,0.837114073562622,0.689601335144043,44,0.9224444444444444,0.9230222222222222,69,0.21625376229551102,0.21625376229551102,70,0.7671344876289368,0.777324378490448,64,0.7577014565467834,0.7769019603729248,52,0.7703636288642883,0.7700999975204468,0.7765213251113892,0.7748622894287109
vit_additive_shifted_cifar10_seed42,ViT Additive Sinusoidal Shifted,vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,vit,additive_sinusoidal_shifted,additive_sinusoidal_shifted,scratch,cuda,67,57,0.7719,0.7762,58,0.7758,0.7778,57,0.8616253715515136,0.7090356094360352,44,0.847296856880188,0.7049113874435424,38,0.9449333333333333,0.9449333333333333,67,0.15719897745450337,0.15719897745450337,67,0.7749534845352173,0.7768197059631348,57,0.7724645137786865,0.7748702168464661,58,0.7710870504379272,0.7691999673843384,0.7781442403793335,0.7765731811523438
vit_multi_cifar10_seed42,ViT Multiplicative Sinusoidal,vit_multiplicative_sinusoidal,ViT Multiplicative Sinusoidal,vit,multiplicative_sinusoidal,multiplicative_sinusoidal,scratch,cuda,48,38,0.7618,0.7686,47,0.7714,0.7772,43,0.7342752607345581,0.69380794506073,43,0.7078030159950256,0.6661987297058105,38,0.8593777777777778,0.8593777777777778,48,0.39336903275383844,0.39336903275383844,48,0.7678888440132141,0.7758775949478149,43,0.7590254545211792,0.7677193284034729,47,0.7662338018417358,0.7661000490188599,0.7750644087791443,0.7737299799919128
vit_multi_shifted_cifar10_seed42,ViT Multiplicative Sinusoidal Shifted,vit_multiplicative_sinusoidal_shifted,ViT Multiplicative Sinusoidal Shifted,vit,multiplicative_sinusoidal_shifted,multiplicative_sinusoidal_shifted,scratch,cuda,70,60,0.7756,0.7818,69,0.7848,0.7918,62,0.8705835318565369,0.6965049854278564,36,0.8236188905715942,0.6790572175979614,47,0.9565333333333333,0.9565333333333333,70,0.12407934332821104,0.12407934332821104,70,0.7838528752326965,0.7903417944908142,62,0.7753599882125854,0.7814352512359619,69,0.7771667242050171,0.7777999639511108,0.7899476289749146,0.7894233465194702
